class,lh_x1,lh_y1,lh_z1,lh_x2,lh_y2,lh_z2,lh_x3,lh_y3,lh_z3,lh_x4,lh_y4,lh_z4,lh_x5,lh_y5,lh_z5,lh_x6,lh_y6,lh_z6,lh_x7,lh_y7,lh_z7,lh_x8,lh_y8,lh_z8,lh_x9,lh_y9,lh_z9,lh_x10,lh_y10,lh_z10,lh_x11,lh_y11,lh_z11,lh_x12,lh_y12,lh_z12,lh_x13,lh_y13,lh_z13,lh_x14,lh_y14,lh_z14,lh_x15,lh_y15,lh_z15,lh_x16,lh_y16,lh_z16,lh_x17,lh_y17,lh_z17,lh_x18,lh_y18,lh_z18,lh_x19,lh_y19,lh_z19,lh_x20,lh_y20,lh_z20,lh_x21,lh_y21,lh_z21,rh_x1,rh_y1,rh_z1,rh_x2,rh_y2,rh_z2,rh_x3,rh_y3,rh_z3,rh_x4,rh_y4,rh_z4,rh_x5,rh_y5,rh_z5,rh_x6,rh_y6,rh_z6,rh_x7,rh_y7,rh_z7,rh_x8,rh_y8,rh_z8,rh_x9,rh_y9,rh_z9,rh_x10,rh_y10,rh_z10,rh_x11,rh_y11,rh_z11,rh_x12,rh_y12,rh_z12,rh_x13,rh_y13,rh_z13,rh_x14,rh_y14,rh_z14,rh_x15,rh_y15,rh_z15,rh_x16,rh_y16,rh_z16,rh_x17,rh_y17,rh_z17,rh_x18,rh_y18,rh_z18,rh_x19,rh_y19,rh_z19,rh_x20,rh_y20,rh_z20,rh_x21,rh_y21,rh_z21
to,0.615040123462677,0.7996967434883118,0.0,0.5543420314788818,0.8152998685836792,0.012050011195242405,0.5087811946868896,0.8166959881782532,0.0008587263873778284,0.48413968086242676,0.8196144700050354,-0.016528712585568428,0.47544318437576294,0.8218024969100952,-0.03154690936207771,0.4781792163848877,0.7169384360313416,-0.003746843198314309,0.43411707878112793,0.6947336196899414,-0.02398223988711834,0.4043530821800232,0.6776776313781738,-0.03798574209213257,0.379294216632843,0.6586118340492249,-0.04867622256278992,0.49662473797798157,0.7042391896247864,-0.025978315621614456,0.4628426134586334,0.7741499543190002,-0.046853382140398026,0.48933538794517517,0.8005266785621643,-0.04446328058838844,0.5097946524620056,0.7936242818832397,-0.04159632697701454,0.5204041004180908,0.7137160301208496,-0.049032360315322876,0.49748876690864563,0.7951337695121765,-0.0635039433836937,0.520794153213501,0.8095664978027344,-0.05237353593111038,0.5361983776092529,0.7938099503517151,-0.04525979608297348,0.5435991883277893,0.7339275479316711,-0.0731225311756134,0.5271583795547485,0.7999038100242615,-0.07726822793483734,0.5431844592094421,0.8118129968643188,-0.06836743652820587,0.5546920299530029,0.7975616455078125,-0.06317126750946045,0.27654704451560974,0.8685823082923889,0.0,0.2745412588119507,0.7967789769172668,-0.015008545480668545,0.3133070170879364,0.7489219307899475,-0.022808760404586792,0.3563181757926941,0.7275030612945557,-0.0224582701921463,0.3850591778755188,0.7240257263183594,-0.019883373752236366,0.3242769241333008,0.7900686860084534,-0.04995790868997574,0.35739096999168396,0.7368457317352295,-0.04957623407244682,0.36970409750938416,0.7048196792602539,-0.03598366677761078,0.3801967203617096,0.6849053502082825,-0.025237100198864937,0.3480652868747711,0.8251951336860657,-0.03996929153800011,0.3847803771495819,0.761835515499115,-0.035315051674842834,0.36989423632621765,0.7483230829238892,-0.012244046665728092,0.35447853803634644,0.7569906115531921,0.004447599407285452,0.3625497817993164,0.8474253416061401,-0.02828928455710411,0.3913929760456085,0.7858451008796692,-0.02617656998336315,0.3763698935508728,0.7726064324378967,-0.010113812051713467,0.36367228627204895,0.7809157371520996,0.0013308303896337748,0.3714354932308197,0.8573311567306519,-0.016880616545677185,0.3882167637348175,0.8050309419631958,-0.01757546328008175,0.377363920211792,0.7940666079521179,-0.011004413478076458,0.36996862292289734,0.802608072757721,-0.004136989824473858
to,0.6129183769226074,0.7982932329177856,0.0,0.5475701093673706,0.8072718381881714,0.015657303854823112,0.5025063157081604,0.7958054542541504,0.009694944135844707,0.4800756573677063,0.7840465903282166,-0.0028711629565805197,0.4769337475299835,0.777703583240509,-0.013589018024504185,0.487663596868515,0.6893045902252197,0.0026262046303600073,0.44880104064941406,0.6591416597366333,-0.014720032922923565,0.42385920882225037,0.6390297412872314,-0.026828397065401077,0.4026085436344147,0.6160522103309631,-0.03559790551662445,0.5076633095741272,0.6744311451911926,-0.018667226657271385,0.46521565318107605,0.7233743071556091,-0.03466375917196274,0.4835474193096161,0.7595311999320984,-0.03114381618797779,0.5036935210227966,0.7665944695472717,-0.027574794366955757,0.5300678610801697,0.6824345588684082,-0.040669798851013184,0.4977879822254181,0.7531318664550781,-0.05140313878655434,0.5167228579521179,0.7806784510612488,-0.0398954339325428,0.5345593094825745,0.7769632339477539,-0.03192661702632904,0.5508628487586975,0.7029746174812317,-0.06359255313873291,0.5268625020980835,0.7638068199157715,-0.06564433872699738,0.5388143062591553,0.7848830223083496,-0.05650801956653595,0.5519618391990662,0.7782178521156311,-0.05044835805892944,0.27312132716178894,0.88597172498703,0.0,0.26547864079475403,0.8203781247138977,-0.022815249860286713,0.2938108444213867,0.7686391472816467,-0.036329180002212524,0.3311367928981781,0.7365312576293945,-0.04022343084216118,0.3578399121761322,0.7170695066452026,-0.041223324835300446,0.31466349959373474,0.8292953372001648,-0.07348024845123291,0.3530893623828888,0.7609659433364868,-0.07918320596218109,0.339848130941391,0.7389413714408875,-0.06342857331037521,0.33187833428382874,0.7372708320617676,-0.05020482838153839,0.3371734917163849,0.8591372966766357,-0.06166122853755951,0.3721279799938202,0.7741237878799438,-0.06338601559400558,0.35120174288749695,0.7598537802696228,-0.039418790489435196,0.3378037214279175,0.774277925491333,-0.022351251915097237,0.3530673682689667,0.8746044039726257,-0.04752310365438461,0.38121485710144043,0.7920472621917725,-0.05139283463358879,0.36072084307670593,0.7816300988197327,-0.03468451648950577,0.34817931056022644,0.7952322959899902,-0.022928543388843536,0.36526286602020264,0.8785253167152405,-0.03345607593655586,0.3812510669231415,0.8119722604751587,-0.03827165439724922,0.3654227554798126,0.8022966384887695,-0.031658835709095,0.3562886714935303,0.8147167563438416,-0.02497231774032116
to,0.6058272123336792,0.8025927543640137,0.0,0.5452024340629578,0.8077678680419922,0.005002143792808056,0.4973699450492859,0.7946815490722656,-0.0067025357857346535,0.47592899203300476,0.7781926989555359,-0.023110970854759216,0.4800408184528351,0.7647521495819092,-0.03688638657331467,0.4891210198402405,0.6866523027420044,-0.004929425194859505,0.4514685571193695,0.6525231599807739,-0.022790996357798576,0.4272640645503998,0.6278533935546875,-0.034724704921245575,0.40808385610580444,0.6020764112472534,-0.04394989833235741,0.5095011591911316,0.6716051697731018,-0.023147331550717354,0.4636273980140686,0.7151966691017151,-0.042908791452646255,0.48048752546310425,0.7558648586273193,-0.041665948927402496,0.5006277561187744,0.7657546997070312,-0.038845133036375046,0.5311170816421509,0.6783061027526855,-0.04279576614499092,0.4948704242706299,0.7488425374031067,-0.056650642305612564,0.512884259223938,0.7779632806777954,-0.04829781875014305,0.5308782458305359,0.7742502689361572,-0.04195084795355797,0.5510904788970947,0.6977038383483887,-0.06422001123428345,0.5237864255905151,0.758307933807373,-0.06743469834327698,0.5348995923995972,0.7810930609703064,-0.060238923877477646,0.5488369464874268,0.777266263961792,-0.05572597309947014,0.2696821093559265,0.8840053677558899,0.0,0.26371684670448303,0.8224411606788635,-0.025856900960206985,0.29130828380584717,0.7761337161064148,-0.039987608790397644,0.3283262848854065,0.7485461235046387,-0.04353596642613411,0.35437968373298645,0.7311703562736511,-0.043816953897476196,0.3140714764595032,0.8358857035636902,-0.07353414595127106,0.35003530979156494,0.7614113688468933,-0.07932079583406448,0.33643752336502075,0.7431666254997253,-0.06480032950639725,0.3266562223434448,0.7480654120445251,-0.05253512039780617,0.3375004231929779,0.8652395009994507,-0.06013923138380051,0.36959004402160645,0.7732840776443481,-0.06103365123271942,0.34790149331092834,0.7641682624816895,-0.03839448466897011,0.33388596773147583,0.7853197455406189,-0.022967349737882614,0.353679895401001,0.878524661064148,-0.04503444954752922,0.3782077431678772,0.7927444577217102,-0.046884726732969284,0.35745495557785034,0.7858691215515137,-0.03206802159547806,0.3448679447174072,0.8054198622703552,-0.022711511701345444,0.36574122309684753,0.8803995251655579,-0.0303084384649992,0.3793264329433441,0.811862587928772,-0.0341726690530777,0.3619012236595154,0.8058698177337646,-0.029248999431729317,0.3517346978187561,0.8232782483100891,-0.024495456367731094
to,0.6132128238677979,0.8065221309661865,0.0,0.551278293132782,0.8166965246200562,0.005704222712665796,0.5110259056091309,0.8128395080566406,-0.007794596254825592,0.48619264364242554,0.8121587038040161,-0.0267268568277359,0.4678421914577484,0.8176355361938477,-0.043344080448150635,0.48056894540786743,0.7160397171974182,-0.006311445962637663,0.43836137652397156,0.6892013549804688,-0.022435713559389114,0.41272568702697754,0.6693141460418701,-0.03439389541745186,0.39175814390182495,0.6483221650123596,-0.043754495680332184,0.5007212162017822,0.7037559747695923,-0.024001047015190125,0.4630671739578247,0.7675536274909973,-0.038126494735479355,0.47469857335090637,0.8107041120529175,-0.03539075329899788,0.490430623292923,0.8277834057807922,-0.03327147662639618,0.5246498584747314,0.7115634679794312,-0.04254399240016937,0.4960562586784363,0.7867250442504883,-0.052579544484615326,0.5106966495513916,0.8153415322303772,-0.04381480813026428,0.5253856778144836,0.8181523680686951,-0.03904681280255318,0.5485231876373291,0.7304759621620178,-0.06275009363889694,0.5245364904403687,0.7912974953651428,-0.0649014562368393,0.531814694404602,0.8140754103660583,-0.05677620694041252,0.5434948801994324,0.8150501251220703,-0.05237068235874176,0.27450424432754517,0.8750209808349609,0.0,0.27045461535453796,0.8103615045547485,-0.02108817733824253,0.3017970323562622,0.7639483213424683,-0.03379960358142853,0.3409613370895386,0.7412369847297668,-0.037317585200071335,0.36812564730644226,0.7315378189086914,-0.03868401423096657,0.31712791323661804,0.8069261312484741,-0.06785457581281662,0.3560543358325958,0.7417948246002197,-0.073292575776577,0.357808381319046,0.711769163608551,-0.060823310166597366,0.35959717631340027,0.7013728022575378,-0.05038683861494064,0.33908191323280334,0.8383697867393494,-0.05739670246839523,0.37553274631500244,0.7608056664466858,-0.057836808264255524,0.3612262010574341,0.751829981803894,-0.03489143028855324,0.34885159134864807,0.7706260681152344,-0.01909537799656391,0.3551739454269409,0.8561707139015198,-0.04531942307949066,0.3861858546733856,0.7868216037750244,-0.047522347420454025,0.3710372745990753,0.7797002196311951,-0.03135162591934204,0.3594169020652771,0.7964036464691162,-0.020793747156858444,0.36673691868782043,0.8648056387901306,-0.0334782600402832,0.38640710711479187,0.8069222569465637,-0.03876574710011482,0.37334224581718445,0.7990508079528809,-0.03313859552145004,0.36417531967163086,0.8125191330909729,-0.02736257016658783
to,0.6217317581176758,0.811893105506897,0.0,0.5629948973655701,0.8325976133346558,0.011521698907017708,0.520802915096283,0.8385817408561707,-0.0007141985697671771,0.4948081076145172,0.8471003770828247,-0.018979385495185852,0.4800790846347809,0.855969250202179,-0.03512154519557953,0.4799184203147888,0.7479353547096252,-0.007231791038066149,0.433614045381546,0.7238452434539795,-0.025160348042845726,0.4058278799057007,0.7057455778121948,-0.03725059702992439,0.38135671615600586,0.6832109093666077,-0.04735982045531273,0.49822378158569336,0.7348857522010803,-0.029063304886221886,0.4631088078022003,0.809199333190918,-0.04649041220545769,0.48824989795684814,0.8355860710144043,-0.04277338087558746,0.5081775784492493,0.8261934518814087,-0.040382642298936844,0.5228360891342163,0.7438621520996094,-0.05116618052124977,0.497792512178421,0.8297646045684814,-0.06295105069875717,0.5200930833816528,0.8442080616950989,-0.053094532340765,0.5335294008255005,0.8250449299812317,-0.04860193282365799,0.5469626784324646,0.7644627690315247,-0.07405087351799011,0.5278800129890442,0.8369163274765015,-0.07731228321790695,0.5425112247467041,0.8495261669158936,-0.06963080912828445,0.5530683994293213,0.8330999612808228,-0.06647463142871857,0.2824299931526184,0.873701810836792,0.0,0.2784835994243622,0.8029552102088928,-0.01220172829926014,0.31386518478393555,0.7549692988395691,-0.017256179824471474,0.3538892865180969,0.7334766387939453,-0.01599442958831787,0.37972262501716614,0.7277591824531555,-0.012991010211408138,0.3352787494659424,0.7784830927848816,-0.03278186917304993,0.3623616397380829,0.7250864505767822,-0.03025144711136818,0.3735716938972473,0.6958274245262146,-0.019670849665999413,0.3848297894001007,0.6796842217445374,-0.011828428134322166,0.35741427540779114,0.8144953846931458,-0.02483810856938362,0.3826216459274292,0.7511098384857178,-0.017603978514671326,0.3700633645057678,0.7434818744659424,0.0013685135636478662,0.35882148146629333,0.757226824760437,0.014250186271965504,0.36947163939476013,0.8379852771759033,-0.01626860909163952,0.391305148601532,0.7782599329948425,-0.01219943631440401,0.3776684105396271,0.766914427280426,0.0006727378349751234,0.36582401394844055,0.7778800129890442,0.009108670987188816,0.3754059970378876,0.8514482378959656,-0.008233379572629929,0.3900356888771057,0.7995963096618652,-0.008145862258970737,0.37854981422424316,0.7899224758148193,-0.0031303211580961943,0.36993467807769775,0.8001124262809753,0.002067136112600565
to,0.5962311625480652,0.7960838079452515,0.0,0.5568389296531677,0.8201837539672852,-0.00042513280641287565,0.5197747349739075,0.8219690918922424,-0.01816711202263832,0.5006508231163025,0.8219899535179138,-0.03869491443037987,0.49150246381759644,0.8303126692771912,-0.057686708867549896,0.48715266585350037,0.7296966910362244,-0.02722259797155857,0.44642433524131775,0.7122211456298828,-0.05404647812247276,0.4149412512779236,0.6914372444152832,-0.0733274295926094,0.38944345712661743,0.6701577305793762,-0.0873778909444809,0.5078867077827454,0.7118164300918579,-0.04275502637028694,0.47198888659477234,0.7846317291259766,-0.06586676836013794,0.4970055818557739,0.8121582865715027,-0.06489907950162888,0.5135118961334229,0.8020920753479004,-0.0640992596745491,0.5322265625,0.7191738486289978,-0.059356939047575,0.506446123123169,0.8034364581108093,-0.07667365670204163,0.5264554023742676,0.8205032348632812,-0.06703528761863708,0.5402552485466003,0.8048964142799377,-0.06139788404107094,0.555370032787323,0.7395789623260498,-0.07747501879930496,0.536953330039978,0.8068642020225525,-0.08623282611370087,0.5514214038848877,0.820479691028595,-0.0794450119137764,0.5620871186256409,0.8066608905792236,-0.07543418556451797,0.27777642011642456,0.8766899108886719,0.0,0.2734311819076538,0.8049725294113159,-0.01524297334253788,0.3114476799964905,0.7583620548248291,-0.02266191877424717,0.35480913519859314,0.7393882274627686,-0.02163204364478588,0.38324475288391113,0.7398882508277893,-0.01821291074156761,0.3288378417491913,0.8039971590042114,-0.05159859359264374,0.3652755320072174,0.7540591955184937,-0.04983794689178467,0.36886635422706604,0.7324658036231995,-0.0338396392762661,0.3725253939628601,0.7253485918045044,-0.021262308582663536,0.350256085395813,0.8371673822402954,-0.04077409580349922,0.384274959564209,0.772007942199707,-0.03353428468108177,0.36793455481529236,0.7595182657241821,-0.008965522982180119,0.3550945520401001,0.7699930667877197,0.007943239063024521,0.3628135323524475,0.8574159145355225,-0.02803271822631359,0.391010046005249,0.7931116223335266,-0.023993803188204765,0.3753063380718231,0.7815684676170349,-0.00746040279045701,0.36431750655174255,0.7914507389068604,0.003605182748287916,0.37081092596054077,0.8653121590614319,-0.015335374511778355,0.38753777742385864,0.8110084533691406,-0.015045986510813236,0.37613123655319214,0.8017313480377197,-0.008047794923186302,0.3698331117630005,0.8116161227226257,-0.0012416673125699162
to,0.590984046459198,0.7985519170761108,0.0,0.5503524541854858,0.8120861053466797,-6.021525041433051e-05,0.5101409554481506,0.8056850433349609,-0.01475726068019867,0.4887343645095825,0.7964037656784058,-0.03242084011435509,0.4826190173625946,0.7821066975593567,-0.04816754534840584,0.49196815490722656,0.7023048996925354,-0.020806461572647095,0.4563124179840088,0.6731275320053101,-0.04476476088166237,0.42879730463027954,0.6496399641036987,-0.060883548110723495,0.40674349665641785,0.6258665323257446,-0.07233085483312607,0.5138809084892273,0.687114953994751,-0.035559214651584625,0.47615301609039307,0.7415141463279724,-0.05753903090953827,0.49489036202430725,0.7816429138183594,-0.05534679815173149,0.5109878182411194,0.7837664484977722,-0.05270246043801308,0.5378732681274414,0.695625364780426,-0.05175279825925827,0.5073265433311462,0.7647498250007629,-0.07003796845674515,0.5235981345176697,0.792561948299408,-0.059902168810367584,0.5392248630523682,0.7868780493736267,-0.052378229796886444,0.5603428483009338,0.7163766026496887,-0.0695369616150856,0.5357288122177124,0.7737442851066589,-0.07880502939224243,0.5470816493034363,0.7928582429885864,-0.0715184435248375,0.560363233089447,0.7839670181274414,-0.0661047101020813,0.27548280358314514,0.8896960020065308,0.0,0.2668203115463257,0.8218880891799927,-0.026783088222146034,0.2976309061050415,0.7703003883361816,-0.04106569662690163,0.3394719064235687,0.735438346862793,-0.04371732473373413,0.36833733320236206,0.7134255170822144,-0.043088674545288086,0.3152509331703186,0.8270072340965271,-0.08093825727701187,0.3541107773780823,0.7556310296058655,-0.08451390266418457,0.33946675062179565,0.7429242730140686,-0.0664791688323021,0.3321014940738678,0.7521612644195557,-0.05189570412039757,0.339029997587204,0.858791172504425,-0.06524861603975296,0.3733367621898651,0.7713396549224854,-0.06271347403526306,0.35147225856781006,0.7644888758659363,-0.03570713475346565,0.33900073170661926,0.7858477830886841,-0.017677929252386093,0.3560223877429962,0.8753074407577515,-0.047095026820898056,0.38243359327316284,0.792654812335968,-0.0461643785238266,0.3620193302631378,0.7873150110244751,-0.028584694489836693,0.35080403089523315,0.8064286708831787,-0.01787402108311653,0.3701048791408539,0.8790701627731323,-0.029088232666254044,0.3839147388935089,0.8132039308547974,-0.03156218305230141,0.3667219281196594,0.8083938956260681,-0.025414610281586647,0.3579123020172119,0.825174868106842,-0.01976458542048931
to,0.5898239612579346,0.7956556677818298,0.0,0.5491829514503479,0.8063954710960388,-0.006677281577140093,0.5033537149429321,0.7958817481994629,-0.023282641544938087,0.48468825221061707,0.779493510723114,-0.04162618890404701,0.4967816472053528,0.7643114924430847,-0.05773264169692993,0.49508923292160034,0.6875944137573242,-0.02255401387810707,0.45867541432380676,0.6553316712379456,-0.04780180752277374,0.4337480068206787,0.6281617879867554,-0.06482880562543869,0.41440415382385254,0.6000159382820129,-0.07689522951841354,0.5189662575721741,0.6730929613113403,-0.034395068883895874,0.47525426745414734,0.7180483937263489,-0.058514997363090515,0.492862343788147,0.7592876553535461,-0.05726206675171852,0.5106503367424011,0.758771538734436,-0.05450277775526047,0.541847288608551,0.682641863822937,-0.04865797981619835,0.5064372420310974,0.7431680560112,-0.06812849640846252,0.5197479128837585,0.7742323875427246,-0.059657976031303406,0.5352506041526794,0.7676493525505066,-0.052634064108133316,0.5618171095848083,0.7039501667022705,-0.06516396254301071,0.5340129137039185,0.7551005482673645,-0.07428233325481415,0.5426965355873108,0.7772815823554993,-0.06847871840000153,0.5551520586013794,0.7696523070335388,-0.06398658454418182,0.27212226390838623,0.8873805403709412,0.0,0.2654530107975006,0.8255359530448914,-0.02382013574242592,0.2928015887737274,0.7776769399642944,-0.03677820414304733,0.33030539751052856,0.749421238899231,-0.0397348515689373,0.3580705225467682,0.7346694469451904,-0.03979375585913658,0.31541433930397034,0.8363156914710999,-0.07034674286842346,0.35119110345840454,0.7660765647888184,-0.07518797367811203,0.3405110538005829,0.7437576651573181,-0.060343965888023376,0.3329889178276062,0.74355149269104,-0.04793008416891098,0.3387741148471832,0.8654135465621948,-0.057800136506557465,0.37167349457740784,0.7764145731925964,-0.058510810136795044,0.3509402573108673,0.765188455581665,-0.03564608097076416,0.33706921339035034,0.7842972874641418,-0.01956578902900219,0.35493233799934387,0.8790248036384583,-0.04344068840146065,0.3801877498626709,0.7956540584564209,-0.0454343818128109,0.3597005605697632,0.7872236371040344,-0.030054926872253418,0.34714481234550476,0.8046954274177551,-0.019781822338700294,0.36699679493904114,0.8816051483154297,-0.029396681115031242,0.3811418116092682,0.8143454790115356,-0.033244676887989044,0.36432313919067383,0.8066250681877136,-0.02781129814684391,0.35466495156288147,0.8220413327217102,-0.022328365594148636
to,0.5780437588691711,0.8056854605674744,0.0,0.5474013686180115,0.8231375217437744,-0.008752246387302876,0.5124984979629517,0.815117597579956,-0.028636014088988304,0.4944453835487366,0.8061254620552063,-0.050382085144519806,0.485285222530365,0.804182231426239,-0.070767343044281,0.48807239532470703,0.7116089463233948,-0.03176898881793022,0.4519294798374176,0.6840803623199463,-0.05850531533360481,0.4232863783836365,0.6602954864501953,-0.07741744816303253,0.4016706347465515,0.6376820206642151,-0.09106405824422836,0.5097625851631165,0.6948851943016052,-0.043568577617406845,0.4720765948295593,0.7524696588516235,-0.06800240278244019,0.48396652936935425,0.793915331363678,-0.0696413442492485,0.4952976107597351,0.7997470498085022,-0.070296511054039,0.5336240530014038,0.7040368318557739,-0.05694961920380592,0.5036325454711914,0.7757032513618469,-0.07776139676570892,0.5165066719055176,0.801366925239563,-0.07150403410196304,0.5304341316223145,0.7952392101287842,-0.0671779215335846,0.5568346381187439,0.7269447445869446,-0.07238154858350754,0.5320452451705933,0.7843997478485107,-0.08396229147911072,0.5411292314529419,0.8037174344062805,-0.07932140678167343,0.5532872676849365,0.7955819368362427,-0.0763089656829834,0.2757886052131653,0.8773748278617859,0.0,0.27324584126472473,0.8097915649414062,-0.01967175118625164,0.3079845607280731,0.7675984501838684,-0.03161333128809929,0.34946393966674805,0.7527343034744263,-0.03435726836323738,0.37864696979522705,0.7547550201416016,-0.03500515595078468,0.3234712481498718,0.8012499213218689,-0.06618901342153549,0.36035749316215515,0.7345840930938721,-0.06941916793584824,0.366605281829834,0.6989784240722656,-0.05717084929347038,0.3759561777114868,0.6814042925834656,-0.047852180898189545,0.3443121016025543,0.8359621167182922,-0.05583856254816055,0.3780587315559387,0.7618534564971924,-0.054106906056404114,0.36235493421554565,0.7568581700325012,-0.030427366495132446,0.351129949092865,0.7774567008018494,-0.014612747356295586,0.3586675226688385,0.8571508526802063,-0.04353993386030197,0.3869037926197052,0.7906764149665833,-0.043362513184547424,0.371430903673172,0.7847943902015686,-0.026439178735017776,0.36132168769836426,0.802193284034729,-0.016055183485150337,0.36810389161109924,0.868302583694458,-0.03142978996038437,0.38757163286209106,0.810699462890625,-0.03566465154290199,0.374770849943161,0.8054365515708923,-0.02985815703868866,0.36701449751853943,0.8208598494529724,-0.024183209985494614
to,0.590701162815094,0.8117097020149231,0.0,0.5492704510688782,0.83835768699646,-0.004794412292540073,0.5130226016044617,0.8361896276473999,-0.023865850642323494,0.49529650807380676,0.8320286273956299,-0.04566289857029915,0.4826449453830719,0.8334887027740479,-0.06510598212480545,0.48018211126327515,0.7347912192344666,-0.023290904238820076,0.43913695216178894,0.7027830481529236,-0.045995164662599564,0.414506196975708,0.6779693961143494,-0.061039965599775314,0.3940778970718384,0.6526729464530945,-0.07279092818498611,0.5022390484809875,0.7158437371253967,-0.03753966838121414,0.46377289295196533,0.7790186405181885,-0.06001320108771324,0.4837642312049866,0.8116104602813721,-0.058846086263656616,0.5008382201194763,0.8047183156013489,-0.05755559727549553,0.5270604491233826,0.7237583994865417,-0.05330822244286537,0.4977644383907318,0.8015997409820557,-0.07048043608665466,0.5167151689529419,0.8224168419837952,-0.063531294465065,0.5300558805465698,0.8080024719238281,-0.059857193380594254,0.5505893230438232,0.7447692155838013,-0.07104313373565674,0.5278311371803284,0.8083918690681458,-0.078448586165905,0.5401879549026489,0.8240410089492798,-0.07392106205224991,0.5519511699676514,0.810575544834137,-0.07220510393381119,0.28138941526412964,0.8709455132484436,0.0,0.2828614115715027,0.7969653606414795,-0.0115827526897192,0.32341042160987854,0.7500914931297302,-0.017141979187726974,0.3669282793998718,0.7356489896774292,-0.015584520064294338,0.3908497393131256,0.7459296584129333,-0.012420549988746643,0.33578401803970337,0.7756616473197937,-0.0393485352396965,0.36761054396629333,0.7263292074203491,-0.037004467099905014,0.382556289434433,0.695879340171814,-0.02599019929766655,0.39946088194847107,0.6756093502044678,-0.018029440194368362,0.3575296401977539,0.8153463006019592,-0.031314197927713394,0.3868255019187927,0.7595471739768982,-0.023341543972492218,0.37180477380752563,0.7540494799613953,-0.0017463404219597578,0.3577631413936615,0.7668601274490356,0.012596657499670982,0.36938735842704773,0.8412478566169739,-0.022075308486819267,0.39261215925216675,0.7867441773414612,-0.01681717298924923,0.37931111454963684,0.7789220809936523,-0.0016790066147223115,0.3679157495498657,0.7902659177780151,0.007708389312028885,0.3756779432296753,0.8551665544509888,-0.013179629109799862,0.3899138569831848,0.8044030070304871,-0.012737673707306385,0.3781430721282959,0.7994080185890198,-0.006533205043524504,0.37063804268836975,0.8122839331626892,-0.0006338655948638916
to,0.5870962142944336,0.8038808703422546,0.0,0.5509365797042847,0.8251186609268188,-0.008553530089557171,0.5129656195640564,0.8223721385002136,-0.027169756591320038,0.49265456199645996,0.8140625953674316,-0.04730728268623352,0.4887451231479645,0.806327223777771,-0.06547439098358154,0.49320513010025024,0.7184063196182251,-0.026280289515852928,0.45699265599250793,0.7026473879814148,-0.050894755870103836,0.4313819408416748,0.6858505010604858,-0.06712271273136139,0.40997350215911865,0.6645346283912659,-0.07945623248815536,0.5123876333236694,0.7027336359024048,-0.038675978779792786,0.47258198261260986,0.7630764842033386,-0.06412850320339203,0.49323317408561707,0.7912854552268982,-0.06495773792266846,0.5067360997200012,0.7776390910148621,-0.06440778821706772,0.5335835218429565,0.7125851511955261,-0.05321000888943672,0.5005387663841248,0.7836213707923889,-0.07492215931415558,0.5180217623710632,0.8037495613098145,-0.0688609927892685,0.5302749276161194,0.7875354886054993,-0.06412839889526367,0.5541253089904785,0.736453115940094,-0.06965044885873795,0.5288529396057129,0.7935755252838135,-0.08218812197446823,0.5421217083930969,0.8093966245651245,-0.07838674634695053,0.5533167123794556,0.7958363890647888,-0.07559817284345627,0.28424668312072754,0.8662679195404053,0.0,0.28177323937416077,0.7952550649642944,-0.012466107495129108,0.31944629549980164,0.7506828904151917,-0.019036002457141876,0.361413836479187,0.7338016033172607,-0.018428931012749672,0.38780662417411804,0.7361050844192505,-0.016278745606541634,0.3348110616207123,0.7770492434501648,-0.04349813982844353,0.3682919144630432,0.7222287654876709,-0.04187517985701561,0.3842277526855469,0.6898652911186218,-0.03084293194115162,0.401878297328949,0.6678321957588196,-0.022860191762447357,0.3581239879131317,0.8138304352760315,-0.03529730066657066,0.38870829343795776,0.7523892521858215,-0.028178462758660316,0.37059086561203003,0.7461986541748047,-0.005641010124236345,0.35580506920814514,0.7597766518592834,0.00973617471754551,0.37099602818489075,0.8382602334022522,-0.02579343132674694,0.3951531648635864,0.7785018682479858,-0.021415233612060547,0.37823566794395447,0.7704032063484192,-0.005693682003766298,0.36620259284973145,0.782686173915863,0.004269694443792105,0.3778919577598572,0.8509925007820129,-0.016683273017406464,0.39207136631011963,0.7986319065093994,-0.016283001750707626,0.37867748737335205,0.7925794124603271,-0.009668787010014057,0.37084993720054626,0.805634081363678,-0.0035561504773795605
